938
0.0           0.0       0.0        0.025
0.0199998803 48.3725662 2.84691167 0.08892217777947
0.0209998805 43.8115044 2.69244647 0.08892217777947
0.0219998807 39.8993187 2.55450559 0.09215435543041
0.0229998808 36.5193481 2.43070245 0.09530680554946
0.023999881 33.5795441 2.31906867 0.09838082897238
0.0249998812 31.0071144 2.21798587 0.10137702191273
0.0259998813 28.7433681 2.12609005 0.104297764255
0.0269998815 26.7409668 2.04224348 0.107144522792
0.0279998817 24.9612503 1.96548951 0.1099162961383
0.0289998818 23.3724957 1.89500737 0.11261496569577
0.029999882 21.948307 1.83009815 0.11524337759709
0.0309998821 20.6667404 1.77015853 0.1177999857694
0.0319998823 19.5093994 1.7146697 0.12028952309874
0.0329998806 18.4606094 1.66317177 0.12270874029599
0.0339998789 17.5074673 1.61529338 0.12505754670858
0.0349998772 16.6385632 1.57067561 0.1273412750006
0.0359998755 15.8442202 1.52900946 0.12955615746293
0.0369998738 15.1163301 1.4900471 0.13170316298513
0.0379998721 14.4476509 1.45354402 0.1337867226712
0.0389998704 13.831892 1.41928375 0.13580398705296
0.0399998687 13.2637691 1.38709271 0.13775075437027
0.040999867 12.738575 1.35680473 0.13962677438068
0.0419998653 12.2521553 1.32826734 0.14144399570163
0.0429998636 11.8007631 1.3013469 0.14320391024513
0.0439998619 11.3811541 1.27591753 0.14489153950971
0.0449998602 10.9905844 1.25187886 0.14650836705153
0.0459998585 10.6265478 1.22913802 0.14806128005685
0.0469998568 10.286767 1.20760477 0.14954855222518
0.0479998551 9.96919727 1.18719268 0.15096576089844
0.0489998534 9.67205524 1.1678282 0.15232518199866
0.0499998517 9.39368439 1.14944923 0.15361955762267
0.05099985 9.13269043 1.13199365 0.15484570430608
0.0519998483 8.88770199 1.11540258 0.15601139456817
0.0529998466 8.65755177 1.09962499 0.15710820280451
0.0539998449 8.44115448 1.08460975 0.15814287736859
0.0549998432 8.23758507 1.07032418 0.159117041416
0.0559998415 8.04586506 1.05671239 0.16003238277275
0.0569998398 7.86518908 1.04374051 0.16088296613918
0.0579998381 7.69490242 1.03138149 0.16166589191624
0.0589998364 7.53429651 1.01959825 0.16240409158167
0.0599998347 7.38261223 1.00834799 0.16308852689699
0.060999833 7.23938751 0.997612894 0.1637074287716
0.0619998313 7.10407639 0.987363577 0.16427278573194
0.0629998296 6.97619152 0.977575481 0.16479246256495
0.0639998317 6.85520887 0.968216956 0.16526057488733
0.0649998337 6.74077368 0.959271789 0.16567252012929
0.0659998357 6.63249969 0.950719237 0.16604426497153
0.0669998378 6.52988672 0.942520678 0.16637396205527
0.0679998398 6.43272066 0.934675157 0.16665974411964
0.0689998418 6.34059572 0.927151322 0.16690437878617
0.0699998438 6.25327635 0.919940114 0.16711108253351
0.0709998459 6.17045832 0.913022757 0.16728272866355
0.0719998479 6.09182882 0.906373501 0.16742712890091
0.0729998499 6.0171628 0.899985373 0.16753477194644
0.0739998519 5.94622135 0.893835664 0.16761377460053
0.074999854 5.87875175 0.887911975 0.16767427374806
0.075999856 5.81458473 0.882204711 0.16770564942278
0.076999858 5.75344086 0.876687407 0.16771692418953
0.07799986 5.69522142 0.871363282 0.16771854285661
0.0789998621 5.63960314 0.866199851 0.16770109602788
0.0799998641 5.58654118 0.861201882 0.16766217032355
0.0809998661 5.53582954 0.856352329 0.16761364972967
0.0819998682 5.48731613 0.85164094 0.16756402377116
0.0829998702 5.44080305 0.847052872 0.16750729229762
